Adj Price,Date,Day-1996
21.64,2007.333,21.333
21.8,2007.336,21.336
21.86,2007.344,21.344
22.05,2007.347,21.347
22.37,2007.35,21.35
22.11,2007.352,21.352
22.18,2007.355,21.355
22.02,2007.363,21.363
21.91,2007.366,21.366
22.08,2007.369,21.369
22.13,2007.372,21.372
22.59,2007.374,21.374
22.52,2007.383,21.383
22.88,2007.385,21.385
22.56,2007.388,21.388
21.87,2007.391,21.391
22.06,2007.394,21.394
22.2,2007.405,21.405
21.98,2007.407,21.407
22.08,2007.41,21.41
22.26,2007.413,21.413
22.06,2007.421,21.421
21.86,2007.424,21.424
21.39,2007.426,21.426
21.21,2007.429,21.429
21.73,2007.432,21.432
21.83,2007.44,21.44
22.1,2007.443,21.443
22.56,2007.446,21.446
23.12,2007.448,21.448
24.13,2007.451,21.451
24.06,2007.459,21.459
23.99,2007.462,21.462
23.83,2007.465,21.465
24.18,2007.467,21.467
23.59,2007.47,21.47
23.37,2007.478,21.478
23.27,2007.481,21.481
23.68,2007.484,21.484
23.81,2007.487,21.487
23.63,2007.489,21.489
24.16,2007.498,21.498
24.48,2007.5,21.5
24.49,2007.506,21.506
24.57,2007.509,21.509
24.84,2007.517,21.517
24.85,2007.52,21.52
24.46,2007.522,21.522
25.88,2007.525,21.525
25.85,2007.528,21.528
25.83,2007.536,21.536
26.21,2007.539,21.539
24.94,2007.541,21.541
25.14,2007.544,21.544
24.44,2007.547,21.547
24.61,2007.555,21.555
24.42,2007.558,21.558
24.39,2007.561,21.561
23.89,2007.563,21.563
23.43,2007.566,21.566
23.74,2007.574,21.574
23.51,2007.577,21.577
23.69,2007.58,21.58
24.19,2007.582,21.582
23.91,2007.585,21.585
24.13,2007.593,21.593
24.13,2007.596,21.596
24.68,2007.599,21.599
23.92,2007.602,21.602
23.98,2007.604,21.604
24.02,2007.613,21.613
23.8,2007.615,21.615
23.22,2007.618,21.618
23.1,2007.621,21.621
23.7,2007.624,21.624
24.11,2007.632,21.632
23.89,2007.634,21.634
24.15,2007.637,21.637
24.23,2007.64,21.64
24.79,2007.643,21.643
24.45,2007.651,21.651
23.96,2007.654,21.654
25.09,2007.656,21.656
25.28,2007.659,21.659
25.75,2007.662,21.662
26.18,2007.673,21.673
25.99,2007.676,21.676
26.15,2007.678,21.678
25.47,2007.681,21.681
25.35,2007.689,21.689
25.66,2007.692,21.692
25.46,2007.695,21.695
25.35,2007.697,21.697
24.93,2007.7,21.7
24.85,2007.708,21.708
25.41,2007.711,21.711
25.68,2007.714,21.714
25.81,2007.717,21.717
25.87,2007.719,21.719
